interaction_id,lead_id,session_id,visitor_id,timestamp,page_name,page_category,page_url,page_depth,event_type,event_name,event_value,button_name,button_location,cta_type,form_name,form_step,form_completed,session_duration_seconds,time_on_page_seconds,scroll_depth_percent,click_count,mouse_activity_score,device_type,browser,operating_system,screen_size,traffic_source,utm_source,utm_medium,utm_campaign,referrer_type,session_number,is_return_visitor,previous_session_gap_days,funnel_stage
INT-057316,LEAD-01119,S-DCE13025BAAF,V-7C68BA24E8,2026-05-17 15:59:32,Resources,resources,/resources,2,track,resource_view,0.1,Download PDF,hero,banner,,,False,1626.0,149,34,6,0.62,Mobile,Chrome,iOS 17,360x780,facebook,facebook,,startup_apr,referral,5,True,5.0,Evaluation
INT-067922,LEAD-01307,S-1DDE02FC62E6,V-51309343D0,2026-02-06 06:49:40,Blog,blog,/blog,2,track,blog_read,0.09,Get Started,navbar,secondary,,,False,180.0,27,18,1,0.4,Mobile,Edge,Android 14,390x844,instagram,instagram,social,enterprise_q1,referral,1,False,,Awareness
INT-001347,LEAD-00743,S-2EBA500C7E53,V-9A65F2F8B9,2026-02-01 17:09:07,Pricing,pricing,/pricing,5,track,page_view,0.06,View Pricing,navbar,inline,,,False,850.0,148,99,4,0.47,Desktop,Edge,macOS Ventura,1920x1080,direct,linkedin,social,bfsi_jan,social,3,True,3.0,Consideration
INT-002980,LEAD-01913,S-F0DC9B4D2C64,V-34AC84D119,2026-03-15 02:14:14,Integrations,product,/integrations,3,track,page_view,0.1,Contact Sales,footer,inline,,,False,1135.0,68,46,4,0.43,Mobile,Safari,iOS 16,360x780,organic,google,,startup_apr,email,5,True,1.0,Consideration
INT-003133,LEAD-00409,S-8833EE1343C6,V-30C8401D83,2026-05-06 08:22:27,Home,home,/,1,track,page_view,0.05,Book a Call,hero,,,,False,552.0,74,20,10,0.79,Desktop,Firefox,macOS Ventura,1440x900,google,google,cpc,bfsi_jan,referral,5,True,7.0,Decision
INT-045754,LEAD-00868,S-F8B01A51AEF6,V-477D457771,2026-04-25 16:59:52,Case Studies,social_proof,/case-studies,4,track,case_study_view,0.31,Register Now,footer,secondary,,,False,870.0,80,75,12,0.57,Mobile,Chrome,iOS 17,375x667,linkedin,linkedin,social,brand_awareness,search,5,True,1.0,Evaluation
INT-021520,LEAD-00303,S-9C22535C9C12,V-A81950F530,2026-04-30 11:56:26,Testimonials,social_proof,/testimonials,4,track,page_view,0.02,View Pricing,footer,,,,False,1752.0,272,32,5,0.82,Desktop,Chrome,Windows 10,1440x900,google,google,cpc,enterprise_q1,email,3,True,0.0,Consideration
INT-061627,LEAD-00742,S-031AC82C6FB0,V-47A6FEBE9D,2026-05-02 14:04:45,Pricing,pricing,/pricing,5,track,pricing_page_view,0.5,View Pricing,inline,banner,,,False,850.0,59,27,7,0.84,Desktop,Safari,Windows 10,1366x768,linkedin,linkedin,,product_launch,direct,5,True,8.0,Evaluation
INT-055376,LEAD-00688,S-3238DE12DD9C,V-73E6EBCF13,2026-04-08 23:31:12,Case Studies,social_proof,/case-studies,4,track,case_study_view,0.41,Download PDF,navbar,inline,,,False,737.0,156,76,1,0.97,Desktop,,macOS Sonoma,2560x1440,linkedin,linkedin,social,startup_apr,direct,6,True,3.0,Evaluation
INT-010605,LEAD-00111,S-11A187E2EF23,V-A978A5974E,2026-05-12 17:04:17,Blog,blog,/blog,2,track,blog_read,0.06,WhatsApp Us,sidebar,,,,False,908.0,262,49,8,0.7,Mobile,Chrome,iOS 16,375x667,google,google,cpc,retargeting,referral,5,True,61.0,Consideration
INT-004883,LEAD-00540,S-4DBA12D32750,V-BE5B6B590D,2026-04-09 09:57:57,Resources,resources,/resources,2,track,document_download,0.37,Download PDF,navbar,,,,False,,125,60,9,0.73,Desktop,Chrome,Linux,1440x900,linkedin,linkedin,social,startup_apr,search,2,True,6.0,Awareness
INT-026688,LEAD-00827,S-024A79C84809,V-EC515057F6,2026-02-18 05:39:14,Integrations,product,/integrations,3,track,page_view,0.07,Request Demo,,banner,,,False,1316.0,200,17,12,0.46,Mobile,Chrome,iOS 16,390x844,linkedin,linkedin,social,retargeting,social,9,True,0.0,Evaluation
INT-023323,LEAD-01560,S-28D64CA76AB2,V-EA7CE5CF3C,2026-01-18 05:53:48,Demo,conversion,/demo,6,track,page_view,0.01,Request Demo,hero,primary,demo_request_form,1.0,False,368.0,203,56,7,0.87,Mobile,Chrome,Android 13,375x667,direct,,,startup_founders,search,2,True,1.0,Awareness
INT-036604,LEAD-01057,S-476CB2144BB3,V-A828996540,2026-04-26 06:12:52,ROI Calculator,tools,/roi-calculator,5,track,page_view,0.02,Download PDF,sidebar,primary,,,False,654.0,224,76,9,0.47,Mobile,Chrome,iOS 16,375x667,facebook,facebook,social,bfsi_jan,direct,3,True,2.0,Awareness
INT-056539,LEAD-01486,S-8580440D4EA7,V-6196080AF5,2026-04-18 16:07:42,Blog,blog,/blog,2,track,blog_read,0.18,Request Demo,navbar,secondary,,,False,1003.0,93,95,6,0.61,Mobile,Safari,Android 13,390x844,direct,,,brand_awareness,direct,7,True,1.0,Evaluation
INT-018986,LEAD-01601,S-5B7A88992272,V-A4C0CDF751,2026-02-19 20:09:07,Blog,blog,/blog,2,track,blog_read,0.19,View Pricing,sidebar,secondary,,,False,129.0,60,84,2,0.56,Mobile,,Android 13,390x844,referral,partner,referral,retargeting,search,1,False,,Awareness
INT-030322,LEAD-01392,S-5973C429BCCA,V-36B6A05D60,2026-03-22 08:35:52,Demo,conversion,/demo,6,track,page_view,0.02,Request Demo,navbar,primary,demo_request_form,3.0,False,1175.0,212,98,11,0.79,Mobile,Chrome,iOS 17,360x780,instagram,instagram,social,retargeting,search,5,True,2.0,Evaluation
INT-037509,LEAD-00893,S-9AD26100604B,V-637D24A482,2026-04-16 10:59:34,Docs,product,/docs,3,track,page_view,0.05,View Pricing,,banner,,,False,1134.0,278,93,2,0.48,Desktop,Chrome,Windows 10,2560x1440,linkedin,linkedin,social,startup_apr,email,2,True,33.0,Awareness
INT-055509,LEAD-00092,S-33570BADC7E8,V-DC1B628BBF,2026-05-23 08:01:17,Pricing,pricing,/pricing,5,track,page_view,0.03,View Pricing,,inline,,,False,1012.0,143,84,11,0.33,Desktop,Safari,Windows 10,1440x900,google,google,cpc,brand_awareness,social,5,True,1.0,Consideration
INT-024965,LEAD-01857,S-DA596F1B74C8,V-A4F611726A,2026-04-28 23:52:33,Case Studies,social_proof,/case-studies,4,track,page_view,0.03,WhatsApp Us,navbar,banner,,,False,254.0,254,90,6,0.32,Mobile,Chrome,iOS 16,375x667,email_campaign,,email,startup_founders,direct,3,True,12.0,Consideration
INT-011004,LEAD-01964,S-5F46AFD563F3,V-18D56F2DD8,2026-05-31 23:51:02,Testimonials,social_proof,/testimonials,4,track,page_view,0.03,WhatsApp Us,inline,secondary,,,False,115.0,12,51,0,0.89,Mobile,Edge,Android 13,414x896,organic,google,organic,brand_awareness,search,1,False,,Awareness
INT-018827,LEAD-00336,S-B6C99BDB402E,V-4D97AC064A,2026-04-20 14:58:59,Blog,blog,/blog,2,track,blog_read,0.13,,,secondary,,,False,1185.0,134,74,4,0.39,Mobile,Firefox,Android 13,375x667,google,google,cpc,startup_apr,search,7,True,7.0,Awareness
INT-014278,LEAD-01745,S-83960EF6AB3D,V-4B2785FD2E,2026-05-31 17:48:26,Integrations,product,/integrations,3,track,blog_read,0.18,Register Now,footer,primary,,,False,6.0,7,92,0,0.25,Desktop,Safari,Windows 11,1440x900,referral,,referral,healthcare_mar,search,8,True,19.0,Awareness
INT-070565,LEAD-00524,S-AE2969260FBB,V-55F7FC033B,2026-05-23 18:43:39,About,about,/about,2,track,page_view,0.09,Register Now,footer,,,,False,156.0,23,38,0,0.44,Mobile,Safari,iOS 17,375x667,direct,linkedin,social,startup_founders,social,2,True,23.0,Awareness
INT-065643,LEAD-00290,S-B10BD3AAE697,V-C3BE509B88,2026-02-24 01:42:11,Partners,partnerships,/partners,3,track,page_view,0.02,Contact Sales,sidebar,secondary,,,False,1571.0,207,45,12,0.48,Desktop,Chrome,Windows 11,2560x1440,google,google,cpc,bfsi_jan,email,2,True,1.0,Awareness
INT-049123,LEAD-00385,S-0C61900DE7F5,V-FC5DB55E67,2026-03-31 17:44:19,Security,trust,/security,4,track,page_view,0.03,Learn More,navbar,inline,,,False,1601.0,275,91,2,0.46,Desktop,Chrome,macOS Sonoma,2560x1440,direct,google,cpc,retargeting,referral,2,True,27.0,Awareness
INT-051420,LEAD-01554,S-090D878D57F6,V-8DEBE0EA6C,2026-02-12 10:25:15,Resources,resources,/resources,2,track,resource_view,0.15,Download PDF,footer,,,,False,468.0,66,47,5,0.67,Mobile,Firefox,Android 14,390x844,direct,,,retargeting,email,3,True,3.0,Awareness
INT-056563,LEAD-01486,S-70ECDF773EAF,V-6196080AF5,2026-05-24 12:30:46,Pricing,pricing,/pricing,5,track,page_view,0.1,View Pricing,inline,banner,,,False,579.0,157,92,3,0.64,Mobile,Safari,iOS 17,390x844,direct,,,brand_awareness,social,11,True,9.0,Decision
INT-037512,LEAD-00893,S-9AD26100604B,V-637D24A482,2026-04-16 11:08:26,Case Studies,social_proof,/case-studies,4,track,case_study_view,0.59,Try Free,hero,inline,,,False,1134.0,148,22,6,0.93,Desktop,Chrome,Windows 10,2560x1440,linkedin,linkedin,social,startup_apr,search,2,True,33.0,Awareness
INT-003105,LEAD-00295,S-6BA1BFD682F9,V-1E2606FA33,2026-04-05 22:28:21,Integrations,product,/integrations,3,track,page_view,0.1,Download PDF,navbar,,,,False,977.0,127,22,4,0.6,Mobile,,iOS 17,414x896,google,google,cpc,startup_apr,email,6,True,8.0,Decision
INT-052590,LEAD-00287,S-E3C7E764C529,V-8F62F4DD28,2026-03-12 03:44:38,Case Studies,social_proof,/case-studies,4,track,case_study_view,0.5,Register Now,navbar,banner,,,False,1386.0,189,55,11,0.67,Desktop,Safari,macOS Sonoma,1366x768,direct,google,cpc,retargeting,email,3,True,17.0,Consideration
INT-005331,LEAD-00844,S-18C931E9F2AA,V-DC968245A9,2026-03-06 19:22:02,Blog,blog,/blog,2,track,blog_read,0.13,View Pricing,footer,secondary,,,False,261.0,192,59,4,0.99,Desktop,Edge,macOS Sonoma,1366x768,linkedin,linkedin,social,startup_founders,direct,10,True,2.0,Awareness
INT-049061,LEAD-01960,S-5737DF760E0E,V-D921C02A52,2026-02-10 03:25:03,Webinar,events,/webinar,3,track,webinar_registration,0.46,Register Now,inline,inline,webinar_register_form,2.0,True,1119.0,83,34,3,0.6,Mobile,Chrome,Android 14,390x844,organic,google,organic,retargeting,referral,1,False,,Awareness
INT-025322,LEAD-01614,S-19C06F211C78,V-8A53265D3D,2026-02-04 22:04:57,Home,home,/,1,track,page_view,0.06,Get Started,navbar,banner,,,False,1289.0,145,79,9,0.34,Mobile,Firefox,Android 13,414x896,referral,partner,referral,startup_apr,referral,1,False,,Awareness
INT-001168,LEAD-01044,S-73C87635FA16,V-AEE64A86B6,2026-04-11 15:56:57,Changelog,product,/changelog,2,track,page_view,0.09,Learn More,hero,secondary,,,False,312.0,45,48,6,0.3,Mobile,Chrome,Android 13,414x896,facebook,facebook,social,product_launch,search,14,True,4.0,Decision
INT-000757,LEAD-00646,S-422E4175CCFE,V-4911A65C41,2026-03-18 18:24:39,Home,home,/,1,track,page_view,0.09,Read Case Study,,inline,,,False,416.0,167,46,5,0.52,Mobile,Chrome,Android 14,375x667,direct,,social,healthcare_mar,direct,4,True,3.0,Consideration
INT-023459,LEAD-00511,S-417B9811F16B,V-FF5AEFB5E8,2026-05-04 13:04:43,Demo,conversion,/demo,6,track,page_view,0.06,Request Demo,navbar,inline,demo_request_form,3.0,False,368.0,217,32,12,0.65,Mobile,Safari,Android 13,390x844,linkedin,linkedin,social,startup_founders,search,6,True,0.0,Evaluation
INT-016101,LEAD-01761,S-3F98FF733A26,V-E1A9850CA1,2026-05-30 16:35:44,Webinar,events,/webinar,3,track,webinar_registration,0.45,Register Now,hero,,webinar_register_form,2.0,True,1114.0,31,61,6,0.95,Desktop,Chrome,Windows 10,1440x900,email_campaign,newsletter,email,startup_founders,direct,5,True,26.0,Consideration
INT-066205,LEAD-00799,S-B8462217CDFC,V-16D2455253,2026-04-12 20:17:24,Case Studies,social_proof,/case-studies,4,track,case_study_view,0.36,Get Started,,inline,,,False,569.0,42,13,6,0.38,Mobile,Edge,iOS 17,414x896,linkedin,linkedin,social,startup_apr,email,7,True,2.0,Consideration
INT-022935,LEAD-01563,S-F2D360967498,V-F2D86F6F0D,2026-03-09 08:35:07,Home,home,/,1,track,page_view,0.06,Download PDF,inline,inline,,,False,86.0,8,54,2,0.72,Mobile,Firefox,iOS 16,414x896,direct,,,healthcare_mar,email,1,False,,Consideration
INT-007299,LEAD-01771,S-71425D0AF714,V-2CD499294D,2026-03-16 00:11:11,Webinar,events,/webinar,3,track,page_view,0.09,Register Now,sidebar,,webinar_register_form,1.0,False,97.0,221,97,9,0.87,Desktop,Edge,Windows 10,2560x1440,email_campaign,newsletter,,healthcare_mar,email,7,True,3.0,Consideration
INT-009009,LEAD-00924,S-44C666D30757,V-E97897B7DE,2026-05-13 12:55:55,Resources,resources,/resources,2,track,resource_view,0.16,Download PDF,navbar,,,,False,1542.0,101,74,4,0.6,Desktop,Edge,Windows 10,2560x1440,facebook,facebook,social,bfsi_jan,referral,1,False,,Awareness
INT-040544,LEAD-01850,S-052B2EE60758,V-FA126532A3,2026-03-04 10:49:49,Blog,blog,/blog,2,track,scroll,0.01,Read Case Study,sidebar,secondary,,,False,14.0,4,77,1,0.49,Mobile,Firefox,iOS 17,390x844,direct,newsletter,email,healthcare_mar,direct,3,True,24.0,Awareness
INT-021996,LEAD-00210,S-BCC8E96A3254,V-66F6DE7846,2026-02-19 01:26:46,Partners,partnerships,/partners,3,track,page_view,0.09,Book a Call,,banner,,,False,1382.0,24,37,3,0.98,Tablet,Chrome,Android 14,820x1180,google,google,cpc,healthcare_mar,referral,8,True,5.0,Evaluation
INT-071455,LEAD-01187,S-DCE95E131DCB,V-A23FA45830,2026-05-16 16:23:00,ROI Calculator,tools,/roi-calculator,5,track,page_view,0.08,Register Now,footer,primary,,,False,1163.0,137,98,6,0.38,Mobile,Chrome,iOS 17,414x896,facebook,facebook,social,retargeting,,5,True,3.0,Consideration
INT-046533,LEAD-00388,S-BDD95884F8EE,V-B2FC7130A9,2026-01-15 14:33:33,ROI Calculator,tools,/roi-calculator,5,track,page_view,0.05,Download PDF,footer,,,,False,1422.0,66,41,6,0.87,Mobile,Chrome,iOS 16,360x780,google,,,healthcare_mar,referral,2,True,1.0,Awareness
INT-037734,LEAD-01702,S-46B854DCE51A,V-E322DF9CD5,2026-05-01 09:43:17,Landing Page,landing,/lp/campaign,2,track,page_view,0.07,View Pricing,hero,banner,,,False,1098.0,70,25,3,0.43,Desktop,Chrome,macOS Sonoma,1920x1080,direct,partner,referral,bfsi_jan,search,1,False,,Awareness
INT-021949,LEAD-00210,S-28196554797C,V-66F6DE7846,2026-01-26 16:58:23,ROI Calculator,tools,/roi-calculator,5,track,page_view,0.09,Read Case Study,footer,banner,,,False,1336.0,151,32,9,0.72,Tablet,Chrome,Windows 11,820x1180,google,,cpc,healthcare_mar,social,2,True,11.0,Awareness
INT-046757,LEAD-00048,S-81AAEBC4D35F,V-6F73F536FE,2026-02-04 01:08:18,Pricing,pricing,/pricing,5,track,pricing_page_view,0.86,View Pricing,inline,inline,,,False,1776.0,127,82,3,0.92,Desktop,Chrome,Windows 11,1920x1080,direct,,cpc,bfsi_jan,search,1,False,,Awareness
INT-022713,LEAD-01402,S-8EAF66745AA0,V-EF88078DCC,2026-04-13 14:38:01,About,about,/about,2,track,page_view,0.1,,navbar,primary,,,False,1210.0,259,77,10,0.91,Mobile,Edge,Android 14,414x896,direct,,,,,2,True,6.0,Awareness
INT-067133,LEAD-01726,S-CF60AF4530FA,V-5D5A3424A0,2026-05-17 16:10:23,Pricing,pricing,/pricing,5,track,pricing_page_view,0.95,View Pricing,sidebar,inline,,,False,,184,27,7,0.34,Mobile,Edge,iOS 16,414x896,referral,partner,referral,brand_awareness,social,2,True,2.0,Decision
INT-008287,LEAD-01534,S-DF7773C1FAE3,V-F9E9A9A199,2026-03-18 07:01:11,Webinar,events,/webinar,3,track,page_view,0.1,Register Now,footer,,webinar_register_form,2.0,False,434.0,71,25,11,0.73,Mobile,Chrome,iOS 16,375x667,direct,,,enterprise_q1,direct,7,True,0.0,Decision
INT-031830,LEAD-01272,S-4555495564E6,V-0C457E4704,2026-01-23 06:42:44,Testimonials,social_proof,/testimonials,4,track,page_view,0.03,Register Now,hero,secondary,,,False,1314.0,297,67,7,0.54,Mobile,Firefox,Android 14,375x667,instagram,instagram,social,bfsi_jan,social,1,False,,Awareness
INT-015728,LEAD-01731,S-6360B2644C19,V-368BF1B726,2026-04-08 17:22:39,Case Studies,social_proof,/case-studies,4,track,page_view,0.1,Download PDF,sidebar,inline,,,False,769.0,32,19,8,0.84,Desktop,Chrome,macOS Sonoma,1440x900,direct,partner,,startup_apr,social,11,True,2.0,Evaluation
INT-058076,LEAD-01062,S-E6E8F540C4F2,V-43AB83A668,2026-04-05 06:00:24,Case Studies,social_proof,/case-studies,4,track,page_view,0.02,Try Free,inline,inline,,,False,385.0,142,45,9,0.72,Mobile,Safari,Android 13,375x667,facebook,facebook,social,startup_apr,social,2,True,10.0,Awareness
INT-056373,LEAD-01813,S-85CDBED9ABEA,V-E1FE70C184,2026-02-09 21:56:42,Resources,resources,/resources,2,track,document_download,0.44,Download PDF,footer,banner,,,False,,273,47,3,0.47,Mobile,Chrome,iOS 16,390x844,email_campaign,newsletter,email,bfsi_jan,email,2,True,1.0,Awareness
INT-008107,LEAD-00548,S-F3F0F427F969,V-BC2906D7A4,2026-05-19 03:49:46,Contact,conversion,/contact,5,track,page_view,0.03,Contact Sales,footer,secondary,contact_form,3.0,False,,71,17,4,0.6,Mobile,Chrome,Android 13,360x780,linkedin,linkedin,social,brand_awareness,,4,True,0.0,Consideration
INT-033099,LEAD-00908,S-9994DD57D1C2,V-8074DFB4BD,2026-03-31 07:02:00,Pricing,pricing,/pricing,5,track,page_view,0.02,View Pricing,,banner,,,False,890.0,178,54,4,0.46,Mobile,Chrome,iOS 17,390x844,facebook,facebook,social,,email,1,False,,Decision
INT-016265,LEAD-00784,S-A87CD9D0BEB0,V-FA41C08DB1,2026-04-04 15:54:50,Case Studies,social_proof,/case-studies,4,track,case_study_view,0.35,Try Free,sidebar,primary,,,False,1558.0,241,22,5,0.79,Mobile,Chrome,iOS 17,360x780,linkedin,,social,startup_founders,search,8,True,13.0,Evaluation
INT-042094,LEAD-00094,S-FC94AC14B8DC,V-453AD512A1,2026-03-02 00:59:49,Pricing,pricing,/pricing,5,track,pricing_page_view,0.55,View Pricing,navbar,inline,,,False,,152,52,9,0.99,Mobile,Edge,Android 14,414x896,google,google,cpc,startup_founders,,1,False,,Awareness
INT-051129,LEAD-00823,S-1494CC6F8DAB,V-73943997FF,2026-03-05 03:14:16,Pricing,pricing,/pricing,5,track,pricing_page_view,0.88,View Pricing,inline,inline,,,False,741.0,158,41,7,0.37,Mobile,Chrome,Android 13,360x780,linkedin,linkedin,social,startup_founders,,16,True,1.0,Evaluation
INT-012601,LEAD-01859,S-2A3704FB9A59,V-945D7ED450,2026-05-25 10:44:14,Home,home,/,1,track,page_view,0.09,,inline,banner,,,False,164.0,209,31,12,0.97,Mobile,Opera,iOS 17,390x844,email_campaign,newsletter,email,startup_apr,social,8,True,1.0,Decision
INT-039226,LEAD-00451,S-EC482A3A0ACF,V-D1F9734A21,2026-04-24 04:55:25,Docs,product,/docs,3,track,page_view,0.03,View Pricing,footer,inline,,,False,1392.0,122,84,8,0.44,Mobile,Chrome,Android 13,390x844,google,google,cpc,brand_awareness,direct,12,True,2.0,Decision
INT-065002,LEAD-01357,S-036BAE536F47,V-A48110B679,2026-04-10 20:24:40,Resources,resources,/resources,2,track,resource_view,0.05,Download PDF,hero,primary,,,False,833.0,267,75,10,0.6,Mobile,Opera,iOS 17,375x667,instagram,instagram,social,startup_apr,email,3,True,12.0,Awareness
INT-035111,LEAD-00567,S-016CF6D7EF01,V-38F1CD6E46,2026-05-07 17:25:34,Changelog,product,/changelog,2,track,page_view,0.07,Learn More,footer,,,,False,9.0,5,77,1,0.48,Desktop,Chrome,Windows 11,2560x1440,linkedin,,social,startup_founders,referral,2,True,21.0,Awareness
INT-032453,LEAD-01147,S-E64C143D6342,V-15B7C9692F,2026-04-15 02:43:52,About,about,/about,2,track,page_view,0.04,Get Started,,inline,,,False,711.0,247,38,11,0.8,Tablet,Opera,Windows 11,1280x800,facebook,facebook,social,,,3,True,4.0,Consideration
INT-062276,LEAD-01993,S-91EDD2F137C8,V-A25330C992,2026-03-17 08:39:33,Integrations,product,/integrations,3,track,page_view,0.05,,hero,primary,,,False,945.0,242,96,10,0.65,Mobile,Edge,Android 13,360x780,organic,,organic,enterprise_q1,email,5,True,15.0,Evaluation
INT-062831,LEAD-00036,S-A32AE74B8085,V-F0D39DC786,2026-03-28 11:05:57,Security,trust,/security,4,track,page_view,0.05,,,inline,,,False,455.0,118,83,1,0.51,Mobile,Chrome,Android 13,360x780,google,google,,product_launch,search,3,True,8.0,Awareness
INT-054115,LEAD-01317,S-86945700BA6C,V-D6D91A816A,2026-04-15 06:21:06,Resources,resources,/resources,2,track,resource_view,0.12,Download PDF,inline,primary,,,False,396.0,143,44,2,0.55,Mobile,Opera,iOS 17,375x667,instagram,instagram,social,startup_apr,referral,1,False,,Awareness
INT-029441,LEAD-01844,S-EB3718461A6A,V-C362F14591,2026-03-21 14:55:41,Home,home,/,1,track,page_view,0.09,Download PDF,sidebar,inline,,,False,73.0,31,91,3,0.59,Mobile,,iOS 16,375x667,direct,newsletter,email,product_launch,direct,1,False,,Awareness
INT-054761,LEAD-00538,S-90585E99B2A3,V-A909B362F2,2026-03-28 21:41:52,Resources,resources,/resources,2,track,resource_view,0.17,Download PDF,inline,,,,False,1435.0,122,74,2,0.81,Mobile,Safari,Android 13,375x667,linkedin,linkedin,social,enterprise_q1,social,2,True,6.0,Awareness
INT-037055,LEAD-00741,S-42131C9211E6,V-B58CA486E3,2026-04-23 14:59:31,Docs,product,/docs,3,track,page_view,0.04,Learn More,navbar,,,,False,1361.0,134,41,11,0.88,Mobile,Chrome,Android 13,375x667,linkedin,linkedin,social,startup_apr,email,6,True,4.0,Consideration
INT-063515,LEAD-00084,S-9EA745243CD3,V-DBA2082793,2026-04-06 20:59:03,Resources,resources,/resources,2,track,resource_view,0.18,Download PDF,navbar,secondary,,,False,1217.0,271,21,10,0.58,Mobile,Edge,Android 14,414x896,google,google,cpc,retargeting,referral,7,True,5.0,Evaluation
INT-032502,LEAD-01147,S-BE4F615D765B,V-15B7C9692F,2026-05-05 17:16:20,Demo,conversion,/demo,6,track,demo_request,0.85,Request Demo,footer,secondary,demo_request_form,1.0,True,1740.0,110,72,4,0.42,Tablet,Opera,Windows 11,820x1180,facebook,facebook,,,search,9,True,4.0,Decision
INT-003930,LEAD-00212,S-03853B7B9971,V-EC1A5F40DC,2026-01-14 16:35:49,Resources,resources,/resources,2,track,resource_view,0.12,Download PDF,sidebar,primary,,,False,1195.0,114,84,5,0.42,Mobile,Chrome,iOS 16,414x896,google,google,,bfsi_jan,social,4,True,1.0,Consideration
INT-071901,LEAD-00832,S-2ABD22D21836,V-54425582A3,2026-05-12 03:24:02,Pricing,pricing,/pricing,5,track,page_view,0.05,View Pricing,navbar,primary,,,False,380.0,191,57,12,0.96,Mobile,Edge,Android 14,360x780,linkedin,linkedin,social,startup_apr,search,5,True,2.0,Awareness
INT-033204,LEAD-00908,S-7444D0BB3533,V-8074DFB4BD,2026-04-17 01:20:58,Case Studies,social_proof,/case-studies,4,track,page_view,0.05,,hero,banner,,,False,671.0,166,50,2,0.36,Mobile,Chrome,iOS 16,375x667,facebook,facebook,social,,direct,10,True,0.0,Evaluation
INT-008741,LEAD-00475,S-7E9A28D43080,V-2B8EC9D5AB,2026-03-11 07:38:48,Testimonials,social_proof,/testimonials,4,track,page_view,0.07,,footer,secondary,,,False,658.0,120,13,1,0.57,Mobile,Chrome,iOS 16,375x667,google,google,cpc,startup_founders,referral,3,True,4.0,Awareness
INT-020878,LEAD-00237,S-34906EF0C5A2,V-8E4EDEAD85,2026-03-24 10:05:33,Integrations,product,/integrations,3,track,page_view,0.09,Download PDF,inline,inline,,,False,1331.0,105,20,7,0.84,Mobile,Edge,Android 13,375x667,google,google,cpc,healthcare_mar,social,7,True,19.0,Evaluation
